audit_question_id,tier,conversation_id,ability,audit_category,primary_evidence_cohort_eligible,eligibility_reason,gold_source_unit_count,all_at_3_structurally_possible,gold_source_ids
1M::29::event_ordering::2,1M,29,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,30,False,"[70, 72, 74, 82, 250, 260, 266, 460, 466, 472, 792, 800, 806, 862, 868, 870, 1058, 1066, 1072, 1376, 1382, 1388, 1598, 1610, 1792, 1800, 1808, 1998, 2004, 2010]"
1M::29::information_extraction::1,1M,29,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[36]
1M::29::information_extraction::2,1M,29,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[310, 311, 316, 317]"
1M::29::instruction_following::1,1M,29,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[408, 410]"
1M::29::instruction_following::2,1M,29,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1016]
1M::29::knowledge_update::1,1M,29,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[478, 606]"
1M::29::knowledge_update::2,1M,29,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[1378, 1384, 1392, 1394]"
1M::29::multi_session_reasoning::1,1M,29,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,18,False,"[86, 90, 96, 272, 278, 284, 478, 880, 886, 892, 1078, 1266, 1681, 1694, 1878, 1884, 1891, 1893]"
1M::29::multi_session_reasoning::2,1M,29,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[86, 87, 90, 91, 1984, 1985]"
1M::29::preference_following::1,1M,29,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[1316, 1322, 1326, 1330]"
1M::29::preference_following::2,1M,29,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[1524, 1528]"
1M::29::summarization::1,1M,29,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,18,False,"[22, 25, 27, 29, 217, 227, 421, 433, 831, 1025, 1031, 1035, 1215, 1221, 1409, 1419, 1629, 1823]"
1M::29::summarization::2,1M,29,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,32,False,"[87, 91, 97, 287, 299, 479, 489, 491, 675, 677, 679, 685, 687, 693, 695, 881, 887, 893, 1079, 1267, 1273, 1279, 1461, 1469, 1475, 1681, 1691, 1695, 1879, 1885, 1891, 1893]"
1M::29::temporal_reasoning::1,1M,29,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[846, 840]"
1M::29::temporal_reasoning::2,1M,29,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1060]
1M::30::abstention::1,1M,30,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::30::abstention::2,1M,30,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::30::contradiction_resolution::1,1M,30,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[358, 372, 496]"
1M::30::contradiction_resolution::2,1M,30,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[966, 976, 992, 998, 1062]"
1M::30::event_ordering::1,1M,30,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,33,False,"[44, 60, 62, 64, 272, 276, 282, 776, 778, 784, 792, 794, 802, 804, 806, 522, 524, 526, 528, 530, 1304, 1310, 1712, 1714, 1720, 1722, 1726, 1942, 1950, 1956, 2152, 2160, 2162]"
1M::30::event_ordering::2,1M,30,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,42,False,"[28, 34, 290, 292, 294, 304, 316, 318, 542, 544, 546, 554, 556, 566, 568, 570, 814, 824, 832, 1108, 1118, 1124, 1318, 1320, 1326, 1328, 1530, 1536, 1542, 1730, 1738, 1744, 1958, 1964, 1970, 2166, 2172, 2174, 2176, 2186, 2188, 2190]"
1M::30::information_extraction::1,1M,30,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[756]
1M::30::information_extraction::2,1M,30,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[966, 967]"
1M::30::instruction_following::1,1M,30,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[748]
1M::30::instruction_following::2,1M,30,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1056]
1M::30::knowledge_update::1,1M,30,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[1110, 1112, 1114, 1120, 1274]"
1M::30::knowledge_update::2,1M,30,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[1358, 1366, 1372, 1480]"
1M::30::multi_session_reasoning::1,1M,30,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[694, 975, 1216, 1217]"
1M::30::multi_session_reasoning::2,1M,30,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[1214, 1424, 1430]"
1M::30::preference_following::1,1M,30,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[174, 198]"
1M::30::preference_following::2,1M,30,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[710, 716, 724]"
1M::30::summarization::1,1M,30,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,21,False,"[46, 47, 50, 51, 66, 67, 268, 269, 520, 535, 1313, 1317, 1513, 1517, 1527, 1711, 1725, 1949, 1955, 2151, 2157]"
1M::30::summarization::2,1M,30,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[1, 3, 21, 259, 511, 767]"
1M::30::temporal_reasoning::1,1M,30,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,7,False,"[1868, 1882, 1894, 1896, 330, 340, 350]"
1M::30::temporal_reasoning::2,1M,30,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[520, 1300, 1302, 1306, 1312, 1316]"
1M::31::abstention::1,1M,31,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::31::abstention::2,1M,31,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::31::contradiction_resolution::1,1M,31,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[406, 232, 244]"
1M::31::contradiction_resolution::2,1M,31,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[798, 606, 612, 616]"
1M::31::event_ordering::1,1M,31,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,35,False,"[42, 50, 54, 250, 256, 264, 444, 450, 456, 640, 652, 656, 844, 848, 852, 854, 856, 1046, 1052, 1058, 1234, 1240, 1250, 1430, 1436, 1440, 1594, 1618, 1624, 1628, 1636, 1638, 1810, 1820, 1822]"
1M::31::event_ordering::2,1M,31,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,29,False,"[306, 314, 502, 508, 518, 698, 704, 710, 712, 900, 906, 912, 1100, 1104, 1108, 1112, 1296, 1304, 1488, 1494, 1500, 1682, 1686, 1688, 1690, 1694, 1880, 1886, 1892]"
1M::31::information_extraction::1,1M,31,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[560]
1M::31::information_extraction::2,1M,31,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[464, 471, 475]"
1M::31::instruction_following::1,1M,31,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[404]
1M::31::instruction_following::2,1M,31,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1386]
1M::31::knowledge_update::1,1M,31,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[724, 726, 730, 734, 794]"
1M::31::knowledge_update::2,1M,31,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[936, 940, 946, 950, 988]"
1M::31::multi_session_reasoning::1,1M,31,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[62, 662]"
1M::31::multi_session_reasoning::2,1M,31,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,29,False,"[42, 43, 50, 51, 54, 55, 234, 235, 240, 241, 246, 247, 464, 465, 470, 471, 474, 475, 866, 867, 872, 873, 874, 1254, 1255, 1260, 1261, 1268, 1269]"
1M::31::preference_following::1,1M,31,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[480, 492, 494]"
1M::31::preference_following::2,1M,31,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[678, 684, 694]"
1M::31::summarization::1,1M,31,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,69,False,"[42, 43, 50, 51, 54, 55, 252, 253, 258, 259, 260, 261, 446, 447, 452, 453, 458, 459, 642, 643, 648, 649, 650, 654, 655, 840, 841, 846, 847, 850, 851, 858, 859, 1044, 1045, 1050, 1051, 1056, 1057, 1236, 1237, 1242, 1243, 1246, 1247, 1428, 1429, 1434, 1435, 1442, 1443, 1444, 1445, 1596, 1597, 1620, 1621, 1626, 1627, 1630, 1631, 1812, 1813, 1816, 1817, 1818, 1819, 1824, 1825]"
1M::31::summarization::2,1M,31,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[66, 67, 70, 71, 78, 79]"
1M::31::temporal_reasoning::1,1M,31,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[610, 626, 994, 1004]"
1M::31::temporal_reasoning::2,1M,31,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,7,False,"[382, 390, 392, 396, 1430, 1436, 1440]"
1M::32::abstention::1,1M,32,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::32::abstention::2,1M,32,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::32::contradiction_resolution::1,1M,32,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,4,False,"[440, 348, 354, 356]"
1M::32::contradiction_resolution::2,1M,32,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[644, 480, 488]"
1M::32::event_ordering::1,1M,32,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,34,False,"[138, 144, 146, 148, 150, 152, 162, 164, 294, 300, 304, 498, 500, 512, 518, 688, 694, 700, 894, 896, 904, 912, 1096, 1098, 1108, 1320, 1326, 1336, 1524, 1534, 1540, 1724, 1734, 1740]"
1M::32::event_ordering::2,1M,32,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,30,False,"[172, 180, 182, 184, 186, 196, 198, 382, 386, 394, 586, 594, 598, 776, 780, 978, 984, 1166, 1172, 1180, 1182, 1406, 1408, 1410, 1420, 1614, 1616, 1618, 1808, 1816]"
1M::32::information_extraction::1,1M,32,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[450, 451]"
1M::32::information_extraction::2,1M,32,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[638]
1M::32::instruction_following::1,1M,32,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[2082, 2084]"
1M::32::instruction_following::2,1M,32,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[242]
1M::32::knowledge_update::1,1M,32,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,6,False,"[118, 120, 122, 124, 136, 240]"
1M::32::knowledge_update::2,1M,32,knowledge_update,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[566, 572, 578, 638, 640]"
1M::32::multi_session_reasoning::1,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,12,False,"[294, 300, 304, 498, 512, 688, 700, 894, 904, 1524, 1534, 1540]"
1M::32::multi_session_reasoning::2,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,8,False,"[129, 134, 346, 358, 740, 946, 1366, 1766]"
1M::32::preference_following::1,1M,32,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[330, 336, 338]"
1M::32::preference_following::2,1M,32,preference_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[724, 730, 736]"
1M::32::summarization::1,1M,32,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,26,False,"[57, 61, 67, 253, 263, 545, 551, 555, 757, 761, 771, 1151, 1161, 1165, 1249, 1251, 1299, 1309, 1315, 1595, 1601, 1609, 1787, 1793, 1795, 1801]"
1M::32::summarization::2,1M,32,summarization,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[309, 313, 321]"
1M::32::temporal_reasoning::1,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,5,False,"[144, 1444, 1450, 1452, 1458]"
1M::32::temporal_reasoning::2,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[646, 654, 660]"
1M::33::abstention::1,1M,33,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::abstention::2,1M,33,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::contradiction_resolution::1,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::contradiction_resolution::2,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::event_ordering::1,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::event_ordering::2,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::information_extraction::1,1M,33,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::information_extraction::2,1M,33,information_extraction,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::instruction_following::1,1M,33,instruction_following,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::instruction_following::2,1M,33,instruction_following,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::knowledge_update::1,1M,33,knowledge_update,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::knowledge_update::2,1M,33,knowledge_update,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::multi_session_reasoning::1,1M,33,multi_session_reasoning,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::multi_session_reasoning::2,1M,33,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::preference_following::1,1M,33,preference_following,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::preference_following::2,1M,33,preference_following,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::summarization::1,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::summarization::2,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::temporal_reasoning::1,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::33::temporal_reasoning::2,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::abstention::1,1M,34,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::abstention::2,1M,34,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::contradiction_resolution::1,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::contradiction_resolution::2,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::event_ordering::1,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::event_ordering::2,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::information_extraction::1,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::information_extraction::2,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::instruction_following::1,1M,34,instruction_following,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::instruction_following::2,1M,34,instruction_following,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::knowledge_update::1,1M,34,knowledge_update,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::knowledge_update::2,1M,34,knowledge_update,EXACT_SOURCE_IDS,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::multi_session_reasoning::1,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::multi_session_reasoning::2,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::preference_following::1,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::preference_following::2,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::summarization::1,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::summarization::2,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::temporal_reasoning::1,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::34::temporal_reasoning::2,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,False,EXCLUDE_ARCHIVE_DUPLICATE_DIVERGENT_MESSAGE_IDS,0,False,[]
1M::35::abstention::1,1M,35,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::35::abstention::2,1M,35,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,False,EXCLUDE_ABSTENTION_NO_POSITIVE_EVIDENCE,0,False,[]
1M::35::contradiction_resolution::1,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[8, 214]"
1M::35::contradiction_resolution::2,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[440, 442]"
1M::35::event_ordering::1,1M,35,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,27,False,"[30, 32, 42, 354, 356, 376, 558, 562, 568, 766, 774, 776, 778, 788, 980, 992, 994, 996, 1182, 1188, 1194, 1404, 1416, 1620, 1790, 1796, 1800]"
1M::35::event_ordering::2,1M,35,event_ordering,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,28,False,"[70, 84, 72, 78, 274, 280, 286, 496, 498, 500, 510, 664, 672, 680, 880, 904, 912, 1084, 1122, 1132, 1134, 1330, 1336, 1340, 1342, 1546, 1550, 1558]"
1M::35::information_extraction::1,1M,35,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,2,True,"[96, 106]"
1M::35::information_extraction::2,1M,35,information_extraction,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,3,True,"[279, 285, 291]"
1M::35::instruction_following::1,1M,35,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[1906]
1M::35::instruction_following::2,1M,35,instruction_following,EXACT_SOURCE_IDS,True,ELIGIBLE_EXACT_SOURCE_IDS_UNIQUE_ARCHIVE,1,True,[2112]
