conv_id,question_id,category,archive_size,archive_size_quartile,raw_retrievable_gold_count,audit_retrievable_gold_count,raw_evidence_valid,audit_evidence_valid
locomo_9,locomo_9_qa7,3,568,2,1,1,1,1
locomo_9,locomo_9_qa8,2,568,2,1,1,1,1
locomo_9,locomo_9_qa9,2,568,2,1,1,1,1
locomo_9,locomo_9_qa10,2,568,2,1,1,1,1
locomo_9,locomo_9_qa11,1,568,2,2,2,1,1
locomo_9,locomo_9_qa12,2,568,2,2,2,1,1
locomo_9,locomo_9_qa13,3,568,2,1,1,1,1
locomo_9,locomo_9_qa14,2,568,2,1,1,1,1
locomo_9,locomo_9_qa15,1,568,2,2,2,1,1
locomo_9,locomo_9_qa16,2,568,2,1,1,1,1
locomo_9,locomo_9_qa17,2,568,2,1,1,1,1
locomo_9,locomo_9_qa18,1,568,2,2,2,1,1
locomo_9,locomo_9_qa19,1,568,2,3,3,1,1
locomo_9,locomo_9_qa20,1,568,2,3,3,1,1
locomo_9,locomo_9_qa21,3,568,2,2,2,1,1
locomo_9,locomo_9_qa22,1,568,2,2,2,1,1
locomo_9,locomo_9_qa23,1,568,2,4,4,1,1
locomo_9,locomo_9_qa24,1,568,2,3,3,1,1
locomo_9,locomo_9_qa25,2,568,2,1,1,1,1
locomo_9,locomo_9_qa26,2,568,2,1,1,1,1
locomo_9,locomo_9_qa27,2,568,2,1,1,1,1
locomo_9,locomo_9_qa28,1,568,2,3,3,1,1
locomo_9,locomo_9_qa29,1,568,2,4,5,1,1
locomo_9,locomo_9_qa30,1,568,2,3,3,1,1
locomo_9,locomo_9_qa31,2,568,2,2,2,1,1
locomo_9,locomo_9_qa32,1,568,2,2,2,1,1
locomo_9,locomo_9_qa33,1,568,2,2,2,1,1
locomo_9,locomo_9_qa34,2,568,2,1,1,1,1
locomo_9,locomo_9_qa35,2,568,2,1,1,1,1
locomo_9,locomo_9_qa36,2,568,2,1,1,1,1
locomo_9,locomo_9_qa37,3,568,2,3,3,1,1
locomo_9,locomo_9_qa38,2,568,2,1,1,1,1
locomo_9,locomo_9_qa39,3,568,2,0,0,0,0
locomo_9,locomo_9_qa40,1,568,2,2,2,1,1
locomo_9,locomo_9_qa41,1,568,2,2,2,1,1
locomo_9,locomo_9_qa42,3,568,2,0,0,0,0
locomo_9,locomo_9_qa43,2,568,2,1,1,1,1
locomo_9,locomo_9_qa44,2,568,2,1,1,1,1
locomo_9,locomo_9_qa45,1,568,2,2,2,1,1
locomo_9,locomo_9_qa46,1,568,2,3,3,1,1
locomo_9,locomo_9_qa47,1,568,2,2,2,1,1
locomo_9,locomo_9_qa48,2,568,2,1,1,1,1
locomo_9,locomo_9_qa49,1,568,2,3,3,1,1
locomo_9,locomo_9_qa50,2,568,2,1,1,1,1
locomo_9,locomo_9_qa51,2,568,2,2,2,1,1
locomo_9,locomo_9_qa52,2,568,2,1,1,1,1
locomo_9,locomo_9_qa53,1,568,2,2,2,1,1
locomo_9,locomo_9_qa54,1,568,2,2,2,1,1
locomo_9,locomo_9_qa55,2,568,2,1,1,1,1
locomo_9,locomo_9_qa56,1,568,2,2,2,1,1
locomo_9,locomo_9_qa57,2,568,2,1,1,1,1
locomo_9,locomo_9_qa58,1,568,2,4,4,1,1
locomo_9,locomo_9_qa59,1,568,2,2,2,1,1
locomo_9,locomo_9_qa60,1,568,2,3,3,1,1
locomo_9,locomo_9_qa61,2,568,2,3,3,1,1
locomo_9,locomo_9_qa62,2,568,2,2,2,1,1
locomo_9,locomo_9_qa63,1,568,2,4,5,1,1
locomo_9,locomo_9_qa64,1,568,2,4,4,1,1
locomo_9,locomo_9_qa65,2,568,2,1,1,1,1
locomo_9,locomo_9_qa66,1,568,2,4,4,1,1
locomo_9,locomo_9_qa67,2,568,2,1,1,1,1
locomo_9,locomo_9_qa68,2,568,2,1,1,1,1
locomo_9,locomo_9_qa69,2,568,2,0,1,0,1
locomo_9,locomo_9_qa70,2,568,2,1,1,1,1
locomo_9,locomo_9_qa71,4,568,2,1,1,1,1
locomo_9,locomo_9_qa72,4,568,2,1,1,1,1
locomo_9,locomo_9_qa73,4,568,2,1,1,1,1
locomo_9,locomo_9_qa74,4,568,2,1,1,1,1
locomo_9,locomo_9_qa75,4,568,2,1,1,1,1
locomo_9,locomo_9_qa76,4,568,2,1,1,1,1
locomo_9,locomo_9_qa77,4,568,2,1,1,1,1
locomo_9,locomo_9_qa78,4,568,2,1,1,1,1
locomo_9,locomo_9_qa79,4,568,2,1,1,1,1
locomo_9,locomo_9_qa80,4,568,2,1,1,1,1
locomo_9,locomo_9_qa81,4,568,2,1,1,1,1
locomo_9,locomo_9_qa82,4,568,2,1,1,1,1
locomo_9,locomo_9_qa83,4,568,2,1,1,1,1
locomo_9,locomo_9_qa84,4,568,2,1,1,1,1
locomo_9,locomo_9_qa85,4,568,2,1,1,1,1
locomo_9,locomo_9_qa86,4,568,2,1,1,1,1
locomo_9,locomo_9_qa87,4,568,2,1,1,1,1
locomo_9,locomo_9_qa88,4,568,2,1,1,1,1
locomo_9,locomo_9_qa89,4,568,2,1,1,1,1
locomo_9,locomo_9_qa90,4,568,2,1,1,1,1
locomo_9,locomo_9_qa91,4,568,2,1,1,1,1
locomo_9,locomo_9_qa92,4,568,2,1,1,1,1
locomo_9,locomo_9_qa93,4,568,2,1,1,1,1
locomo_9,locomo_9_qa94,4,568,2,1,1,1,1
locomo_9,locomo_9_qa95,4,568,2,1,1,1,1
locomo_9,locomo_9_qa96,4,568,2,1,1,1,1
locomo_9,locomo_9_qa97,4,568,2,1,1,1,1
locomo_9,locomo_9_qa98,4,568,2,1,1,1,1
locomo_9,locomo_9_qa99,4,568,2,1,1,1,1
locomo_9,locomo_9_qa100,4,568,2,1,1,1,1
locomo_9,locomo_9_qa101,4,568,2,1,1,1,1
locomo_9,locomo_9_qa102,4,568,2,1,1,1,1
locomo_9,locomo_9_qa103,4,568,2,1,1,1,1
locomo_9,locomo_9_qa104,4,568,2,1,1,1,1
locomo_9,locomo_9_qa105,4,568,2,1,2,1,1
locomo_9,locomo_9_qa106,4,568,2,1,1,1,1
locomo_9,locomo_9_qa107,4,568,2,1,1,1,1
locomo_9,locomo_9_qa108,4,568,2,1,1,1,1
locomo_9,locomo_9_qa109,4,568,2,1,1,1,1
locomo_9,locomo_9_qa110,4,568,2,1,1,1,1
locomo_9,locomo_9_qa111,4,568,2,1,2,1,1
locomo_9,locomo_9_qa112,4,568,2,1,1,1,1
locomo_9,locomo_9_qa113,4,568,2,1,1,1,1
locomo_9,locomo_9_qa114,4,568,2,2,2,1,1
locomo_9,locomo_9_qa115,4,568,2,1,1,1,1
locomo_9,locomo_9_qa116,4,568,2,1,1,1,1
locomo_9,locomo_9_qa117,4,568,2,1,1,1,1
locomo_9,locomo_9_qa118,4,568,2,1,1,1,1
locomo_9,locomo_9_qa119,4,568,2,1,1,1,1
locomo_9,locomo_9_qa120,4,568,2,1,1,1,1
locomo_9,locomo_9_qa121,4,568,2,1,1,1,1
locomo_9,locomo_9_qa122,4,568,2,1,1,1,1
locomo_9,locomo_9_qa123,4,568,2,1,1,1,1
locomo_9,locomo_9_qa124,4,568,2,1,1,1,1
locomo_9,locomo_9_qa125,4,568,2,1,1,1,1
locomo_9,locomo_9_qa126,4,568,2,1,1,1,1
locomo_9,locomo_9_qa127,4,568,2,1,1,1,1
locomo_9,locomo_9_qa128,4,568,2,1,1,1,1
locomo_9,locomo_9_qa129,4,568,2,1,1,1,1
locomo_9,locomo_9_qa130,4,568,2,1,1,1,1
locomo_9,locomo_9_qa131,4,568,2,1,1,1,1
locomo_9,locomo_9_qa132,4,568,2,1,1,1,1
locomo_9,locomo_9_qa133,4,568,2,1,1,1,1
locomo_9,locomo_9_qa134,4,568,2,1,1,1,1
locomo_9,locomo_9_qa135,4,568,2,1,1,1,1
locomo_9,locomo_9_qa136,4,568,2,1,1,1,1
locomo_9,locomo_9_qa137,4,568,2,1,1,1,1
locomo_9,locomo_9_qa138,4,568,2,1,1,1,1
locomo_9,locomo_9_qa139,4,568,2,1,1,1,1
locomo_9,locomo_9_qa140,4,568,2,1,1,1,1
locomo_9,locomo_9_qa141,4,568,2,1,1,1,1
locomo_9,locomo_9_qa142,4,568,2,1,1,1,1
locomo_9,locomo_9_qa143,4,568,2,1,1,1,1
locomo_9,locomo_9_qa144,4,568,2,1,1,1,1
locomo_9,locomo_9_qa145,4,568,2,1,1,1,1
locomo_9,locomo_9_qa146,4,568,2,1,1,1,1
locomo_9,locomo_9_qa147,4,568,2,1,1,1,1
locomo_9,locomo_9_qa148,4,568,2,1,1,1,1
locomo_9,locomo_9_qa149,4,568,2,1,1,1,1
locomo_9,locomo_9_qa150,4,568,2,1,1,1,1
locomo_9,locomo_9_qa151,4,568,2,1,1,1,1
locomo_9,locomo_9_qa152,4,568,2,1,1,1,1
locomo_9,locomo_9_qa153,4,568,2,1,1,1,1
locomo_9,locomo_9_qa154,4,568,2,1,1,1,1
locomo_9,locomo_9_qa155,4,568,2,1,1,1,1
locomo_9,locomo_9_qa156,4,568,2,1,1,1,1
locomo_9,locomo_9_qa157,4,568,2,1,1,1,1
