conv_id,question_id,category,gold_count,sign_fractional_R3,centered_cosine_fractional_R3,sign_hard_negative_margin_bits,centered_cosine_hard_negative_margin,sign_beats_cosine
locomo_6,locomo_6_qa46,2,1,0.0,0.0,-4.0,-0.14345142519095005,0
locomo_6,locomo_6_qa47,2,1,0.0,0.0,-7.0,-0.5000081567750169,0
locomo_6,locomo_6_qa48,2,2,0.0,0.0,-7.0,-0.1540933836071019,0
locomo_6,locomo_6_qa49,1,3,0.0,0.0,-9.0,-0.4988675967216632,0
locomo_6,locomo_6_qa50,2,1,0.0,0.0,-12.0,-0.4579320140728843,0
locomo_6,locomo_6_qa51,1,6,0.0,0.0,-14.0,-0.22344959349599375,0
locomo_6,locomo_6_qa52,2,1,0.0,0.0,-9.0,-0.331796285851625,0
locomo_6,locomo_6_qa53,2,2,0.0,0.0,-10.0,-0.23259988100430717,0
locomo_6,locomo_6_qa54,1,2,0.5,0.0,1.0,-0.1333843184238967,1
locomo_6,locomo_6_qa55,2,1,0.0,0.0,-14.0,-0.41892392837848536,0
locomo_6,locomo_6_qa56,1,2,0.0,0.0,-9.0,-0.2612202161505952,0
locomo_6,locomo_6_qa57,2,1,0.0,0.0,-11.0,-0.672474532123537,0
locomo_6,locomo_6_qa58,2,1,0.0,0.0,-8.0,-0.16025290107036733,0
locomo_6,locomo_6_qa59,2,1,0.0,0.0,-16.0,-0.23184677066745285,0
locomo_6,locomo_6_qa60,1,3,0.0,0.0,-11.0,-0.30107337675110324,0
locomo_6,locomo_6_qa61,2,2,0.5,0.5,1.0,-0.10350396967197528,0
locomo_6,locomo_6_qa62,2,3,0.33333333333333326,0.0,3.0,-0.0760886139032333,1
locomo_6,locomo_6_qa63,2,1,0.7,1.0,-2.0,-0.03311969254574876,0
locomo_6,locomo_6_qa64,2,3,0.0,0.33333333333333326,-5.0,0.15193175494048572,0
locomo_6,locomo_6_qa65,2,2,0.0,0.0,-9.0,-0.35745098053948327,0
locomo_6,locomo_6_qa66,2,1,1.0,0.0,-2.0,-0.2378140934550662,1
locomo_6,locomo_6_qa67,4,1,0.0,0.0,-20.0,-0.836436717993145,0
locomo_6,locomo_6_qa68,4,1,0.0,0.0,-6.0,-0.33397077334399167,0
locomo_6,locomo_6_qa69,4,1,0.0,0.0,-13.0,-0.2799434046779977,0
locomo_6,locomo_6_qa70,4,1,0.0,0.0,-8.0,-0.40864651064551816,0
locomo_6,locomo_6_qa71,4,1,0.0,0.0,-20.0,-0.5587264212449354,0
locomo_6,locomo_6_qa72,4,2,0.0,0.0,-13.0,-0.2593092873314685,0
locomo_6,locomo_6_qa73,4,1,0.0,0.0,-10.0,-0.3154275098827902,0
locomo_6,locomo_6_qa74,4,1,0.95,1.0,-11.0,0.06392812617428323,0
locomo_6,locomo_6_qa75,4,1,0.0,0.0,-20.0,-0.3479523575779348,0
locomo_6,locomo_6_qa76,4,1,0.0,0.0,-6.0,-0.16078719343326808,0
locomo_6,locomo_6_qa77,4,1,0.0,0.0,-23.0,-0.6115653024126649,0
locomo_6,locomo_6_qa78,4,1,0.0,0.0,-29.0,-0.895102853245368,0
locomo_6,locomo_6_qa79,4,1,0.0,0.0,-19.0,-0.49338845486415284,0
locomo_6,locomo_6_qa80,4,1,0.0,0.0,-11.0,-0.3194537411585289,0
locomo_6,locomo_6_qa81,4,1,0.0,0.0,-16.0,-0.5711364486277271,0
locomo_6,locomo_6_qa82,4,1,0.0,0.0,-6.0,-0.17348721986079385,0
locomo_6,locomo_6_qa83,4,1,0.0,0.0,-12.0,-0.571638781344979,0
locomo_6,locomo_6_qa84,4,1,0.0,0.0,-9.0,-0.18750973597554027,0
locomo_6,locomo_6_qa85,4,1,0.0,0.0,-10.0,-0.3286430469323469,0
locomo_6,locomo_6_qa86,4,1,0.0,0.0,-11.0,-0.24192420829864958,0
locomo_6,locomo_6_qa87,4,1,1.0,1.0,7.0,0.09369173958160693,0
locomo_6,locomo_6_qa88,4,2,0.0,0.0,-14.0,-0.5115511379995276,0
locomo_6,locomo_6_qa89,4,1,1.0,1.0,-2.0,-0.2558867921241049,0
locomo_6,locomo_6_qa90,4,1,0.2,0.0,-6.0,-0.18397917414416082,1
locomo_6,locomo_6_qa91,4,1,0.0,0.0,-21.0,-0.5474618090519897,0
locomo_6,locomo_6_qa92,4,1,0.0,0.0,-4.0,-0.4032113695226356,0
locomo_6,locomo_6_qa93,4,2,0.5,0.5,0.0,-0.020174325771378676,0
locomo_6,locomo_6_qa94,4,1,0.0,0.0,-10.0,-0.35014534982371004,0
locomo_6,locomo_6_qa95,4,1,0.0,0.0,-7.0,-0.45014557277314937,0
locomo_6,locomo_6_qa96,4,1,0.0,0.0,-18.0,-0.5597524471590015,0
locomo_6,locomo_6_qa97,4,1,0.0,0.0,-10.0,-0.5490979929924158,0
locomo_6,locomo_6_qa98,4,1,0.0,0.0,-12.0,-0.5476966198043434,0
locomo_6,locomo_6_qa99,4,1,0.25,0.0,-8.0,-0.29729257297376854,1
locomo_6,locomo_6_qa100,4,1,0.0,0.0,-14.0,-0.35698251516258195,0
locomo_6,locomo_6_qa101,4,1,0.0,0.0,-20.0,-0.7417569940582509,0
locomo_6,locomo_6_qa102,4,1,0.0,0.0,-20.0,-0.3565120149100104,0
locomo_6,locomo_6_qa103,4,1,0.0,0.0,-7.0,-0.42722184097529015,0
locomo_6,locomo_6_qa104,4,1,1.0,0.0,-3.0,-0.21525117433140312,1
locomo_6,locomo_6_qa105,4,1,0.0,0.0,-6.0,-0.23165118782222882,0
locomo_6,locomo_6_qa106,4,1,0.0,0.0,-4.0,-0.1663576248940567,0
locomo_6,locomo_6_qa107,4,1,0.0,0.0,-15.0,-0.445004949864731,0
locomo_6,locomo_6_qa108,4,1,0.0,0.0,-20.0,-0.4666228751815942,0
locomo_6,locomo_6_qa109,4,1,0.0,0.0,-15.0,-0.35161362132113483,0
locomo_6,locomo_6_qa110,4,1,0.0,0.0,-4.0,-0.5025983494803105,0
locomo_6,locomo_6_qa111,4,1,0.0,0.0,-10.0,-0.2780740769325644,0
locomo_6,locomo_6_qa112,4,1,1.0,1.0,-4.0,0.010781167745761988,0
locomo_6,locomo_6_qa113,4,2,0.0,0.0,-5.0,-0.2835696748339931,0
locomo_6,locomo_6_qa114,4,1,0.0,0.0,-9.0,-0.13611841350798226,0
locomo_6,locomo_6_qa115,4,2,0.5,0.5,9.0,0.2592608642484805,0
locomo_6,locomo_6_qa116,4,1,0.0,0.0,-10.0,-0.29760874561237644,0
locomo_6,locomo_6_qa117,4,1,0.0,0.0,-25.0,-0.5151016901711122,0
locomo_6,locomo_6_qa118,4,1,0.0,1.0,-3.0,0.0741977880416127,0
locomo_6,locomo_6_qa119,4,1,0.0,0.0,-13.0,-0.5717919896111704,0
locomo_6,locomo_6_qa120,4,1,0.0,0.0,-13.0,-0.43129421642283045,0
locomo_6,locomo_6_qa121,4,1,1.0,0.0,4.0,-0.13313572153372205,1
locomo_6,locomo_6_qa122,4,1,0.0,0.0,-18.0,-0.31911815942612004,0
locomo_6,locomo_6_qa123,4,1,0.0,0.0,-6.0,-0.2895737089838622,0
locomo_6,locomo_6_qa124,4,1,0.0,0.0,-9.0,-0.5255391806053388,0
locomo_6,locomo_6_qa125,4,1,0.0,0.0,-5.0,-0.07173385126975135,0
locomo_6,locomo_6_qa126,4,1,0.0,0.0,-13.0,-0.5108511384464387,0
locomo_6,locomo_6_qa127,4,1,0.0,0.0,-10.0,-0.42990209075106595,0
locomo_6,locomo_6_qa128,4,1,0.0,0.0,-15.0,-0.8675548124793875,0
locomo_6,locomo_6_qa129,4,1,0.0,0.0,-10.0,-0.43294070239531385,0
locomo_6,locomo_6_qa130,4,1,1.0,1.0,-4.0,-0.06535726466103453,0
locomo_6,locomo_6_qa131,4,1,1.0,1.0,4.0,-0.01984581815038955,0
locomo_6,locomo_6_qa132,4,1,0.0,0.0,-14.0,-0.4491518436427845,0
locomo_6,locomo_6_qa133,4,1,0.0,0.0,-17.0,-0.13542140063510266,0
locomo_6,locomo_6_qa134,4,1,1.0,1.0,6.0,0.06603674231200785,0
locomo_6,locomo_6_qa135,4,1,0.0,1.0,-15.0,-0.07162538731563939,0
locomo_6,locomo_6_qa136,4,1,0.0,0.0,-17.0,-0.4728008451267525,0
locomo_6,locomo_6_qa137,4,1,0.55,1.0,-7.0,-0.1029023963689023,0
locomo_6,locomo_6_qa138,4,1,0.0,0.0,-19.0,-0.22779806962613447,0
locomo_6,locomo_6_qa139,4,1,1.0,1.0,13.0,0.17990835552179096,0
locomo_6,locomo_6_qa140,4,1,0.0,0.0,-30.0,-0.7436273584247026,0
locomo_6,locomo_6_qa141,4,2,0.0,0.0,-9.0,-0.12163730940961681,0
locomo_6,locomo_6_qa142,4,2,0.0,0.0,-12.0,-0.17921132399914752,0
locomo_6,locomo_6_qa143,4,2,0.5,0.0,-4.0,-0.20415727500527647,1
locomo_6,locomo_6_qa144,4,1,0.0,0.0,-14.0,-0.34854837732612975,0
locomo_6,locomo_6_qa145,4,1,0.0,0.0,-16.0,-0.2936677987508299,0
locomo_6,locomo_6_qa146,4,1,0.0,0.0,-7.0,-0.08192112017755748,0
locomo_6,locomo_6_qa147,4,1,0.0,0.0,-16.0,-0.40637791328040307,0
locomo_6,locomo_6_qa148,4,1,0.0,0.0,-8.0,-0.2179841269749731,0
locomo_6,locomo_6_qa149,4,1,0.0,0.0,-11.0,-0.3021316816777808,0
locomo_7,locomo_7_qa0,2,1,0.0,0.0,-18.0,-0.3776580185068652,0
locomo_7,locomo_7_qa1,1,3,0.33333333333333326,0.33333333333333326,3.0,-0.08351401802245884,0
locomo_7,locomo_7_qa2,2,1,0.0,0.0,-21.0,-0.5501363422273804,0
locomo_7,locomo_7_qa3,2,1,0.0,0.0,-24.0,-0.6318139844605475,0
locomo_7,locomo_7_qa4,2,1,0.0,0.0,-15.0,-0.6150745937337648,0
locomo_7,locomo_7_qa5,3,1,0.0,0.0,-21.0,-0.5870730973954891,0
locomo_7,locomo_7_qa6,1,2,0.0,0.0,-8.0,-0.34316843431027466,0
locomo_7,locomo_7_qa7,2,1,0.0,0.0,-13.0,-0.22440064257191245,0
locomo_7,locomo_7_qa8,1,4,0.5,0.25,6.0,0.05224433831378417,1
locomo_7,locomo_7_qa9,2,1,0.0,0.0,-16.0,-0.7123856638893818,0
locomo_7,locomo_7_qa10,2,1,0.65,0.0,-7.0,-0.55790216311001,1
locomo_7,locomo_7_qa11,3,4,0.0,0.0,-11.0,-0.5631674109810755,0
locomo_7,locomo_7_qa12,2,1,0.0,0.0,-20.0,-0.6484221930494398,0
locomo_7,locomo_7_qa13,1,4,0.0,0.0,-11.0,-0.4034251632194574,0
locomo_7,locomo_7_qa14,1,4,0.0,0.0,-17.0,-0.3593453981313692,0
locomo_7,locomo_7_qa15,4,3,0.0,0.0,-20.0,-0.43592496952527376,0
locomo_7,locomo_7_qa16,4,2,1.0,0.0,2.0,-0.5725587728824165,1
locomo_7,locomo_7_qa17,2,1,0.0,0.0,-17.0,-0.7184944056416877,0
locomo_7,locomo_7_qa18,3,1,0.0,0.0,-25.0,-0.6637167722725841,0
locomo_7,locomo_7_qa19,1,2,0.0,0.0,-17.0,-0.18298340076198183,0
locomo_7,locomo_7_qa20,1,5,0.0,0.0,-9.0,-0.22557147282688017,0
locomo_7,locomo_7_qa21,2,1,1.0,1.0,2.0,-0.0120304966203445,0
locomo_7,locomo_7_qa22,2,1,0.0,0.0,-30.0,-0.8465706256019131,0
locomo_7,locomo_7_qa23,3,2,0.0,0.0,-19.0,-0.6057277720891298,0
locomo_7,locomo_7_qa24,1,3,0.33333333333333326,0.0,-4.0,-0.048462548989553156,1
locomo_7,locomo_7_qa25,4,2,0.0,0.0,-21.0,-0.5667565584452665,0
locomo_7,locomo_7_qa26,2,1,0.0,0.0,-14.0,-0.6029890127757563,0
locomo_7,locomo_7_qa27,2,1,1.0,0.0,1.0,-0.715774439547183,1
locomo_7,locomo_7_qa28,3,1,0.0,0.0,-7.0,-0.7063683247192347,0
locomo_7,locomo_7_qa29,2,1,1.0,0.0,2.0,-0.2345146813278408,1
locomo_7,locomo_7_qa30,2,1,0.5,0.0,-4.0,-0.7185790024654686,1
locomo_7,locomo_7_qa31,2,1,1.0,0.0,9.0,-0.19003240966575474,1
locomo_7,locomo_7_qa32,2,1,0.0,0.0,-8.0,-0.7299903572507166,0
locomo_7,locomo_7_qa33,4,1,0.0,0.0,-14.0,-0.42628607836529747,0
locomo_7,locomo_7_qa34,2,1,0.0,0.0,-19.0,-0.6741438080358597,0
locomo_7,locomo_7_qa35,2,1,1.0,0.0,2.0,-0.3569665067021105,1
locomo_7,locomo_7_qa36,3,10,0.0,0.0,-27.0,-0.7277310292884399,0
locomo_7,locomo_7_qa37,2,1,1.0,0.0,15.0,-0.06686239590470844,1
locomo_7,locomo_7_qa38,2,1,0.0,0.0,-3.0,-0.36259247148814866,0
locomo_7,locomo_7_qa39,1,5,0.20000000000000004,0.20000000000000004,4.0,0.003136872237502808,0
locomo_7,locomo_7_qa40,3,1,0.0,0.0,-11.0,-0.18973081935037223,0
locomo_7,locomo_7_qa41,1,4,0.25,0.0,0.0,-0.26204811816996565,1
locomo_7,locomo_7_qa42,4,2,0.0,0.0,-9.0,-0.3075357609652414,0
locomo_7,locomo_7_qa43,2,1,0.0,0.0,-21.0,-0.8024299324642372,0
locomo_7,locomo_7_qa44,2,1,0.0,0.0,-18.0,-0.7329118331575952,0
locomo_7,locomo_7_qa45,2,1,0.0,0.0,-14.0,-0.7756841844858574,0
locomo_7,locomo_7_qa46,2,3,0.33333333333333326,0.0,-4.0,-0.4741964736637046,1
locomo_7,locomo_7_qa47,2,1,0.0,0.0,-10.0,-0.5489169731696687,0
locomo_7,locomo_7_qa48,3,1,0.0,0.0,-22.0,-0.9165728545743975,0
locomo_7,locomo_7_qa49,4,1,0.0,0.0,-11.0,-0.5435070372269428,0
locomo_7,locomo_7_qa50,2,1,0.0,0.0,-22.0,-0.6157881398716244,0
locomo_7,locomo_7_qa51,2,1,1.0,0.0,-3.0,-0.4387931983763004,1
locomo_7,locomo_7_qa52,2,1,0.0,0.0,-11.0,-0.5291528258946941,0
locomo_7,locomo_7_qa53,2,2,0.0,0.0,-4.0,-0.45896235412421305,0
locomo_7,locomo_7_qa54,2,3,0.06666666666666667,0.0,-1.0,-0.5560628308722878,1
locomo_7,locomo_7_qa55,2,3,0.0,0.0,-4.0,-0.5481953927969395,0
locomo_7,locomo_7_qa56,2,1,0.0,0.0,-17.0,-0.5172816722087581,0
locomo_7,locomo_7_qa57,2,1,0.0,0.0,-11.0,-0.46594573685223806,0
locomo_7,locomo_7_qa58,4,2,0.0,0.0,-10.0,-0.14618138893639282,0
locomo_7,locomo_7_qa59,4,2,0.0,0.0,-3.0,-0.3151928089738192,0
locomo_7,locomo_7_qa60,2,1,1.0,0.0,2.0,-0.24707356094200306,1
locomo_7,locomo_7_qa61,4,2,0.0,0.0,-12.0,-0.41675591635723613,0
locomo_7,locomo_7_qa62,4,2,0.0,0.0,-17.0,-0.42898635854880807,0
locomo_7,locomo_7_qa63,4,2,1.0,0.5,3.0,0.06604066575259615,1
locomo_7,locomo_7_qa64,4,2,0.0,0.0,-13.0,-0.2689890275034347,0
locomo_7,locomo_7_qa65,2,1,0.0,0.0,-20.0,-0.7471953380816088,0
locomo_7,locomo_7_qa66,2,1,0.0,0.0,-11.0,-0.5524336577112154,0
locomo_7,locomo_7_qa67,4,4,0.25,0.25,-7.0,-0.08392632537063316,0
locomo_7,locomo_7_qa68,2,1,0.0,0.0,-18.0,-0.7873503695628489,0
locomo_7,locomo_7_qa69,4,3,0.33333333333333326,0.0,2.0,-0.18692517075740955,1
locomo_7,locomo_7_qa70,3,1,1.0,0.0,6.0,-0.13969873201209582,1
locomo_7,locomo_7_qa71,2,1,0.0,0.0,-23.0,-0.7185675645407743,0
locomo_7,locomo_7_qa72,4,1,0.0,0.0,-10.0,-0.5421759815109959,0
locomo_7,locomo_7_qa73,1,2,0.0,0.0,-15.0,-0.2054532368227736,0
locomo_7,locomo_7_qa74,4,2,0.5,0.0,2.0,-0.14288690586928998,1
locomo_7,locomo_7_qa75,3,1,0.55,0.0,0.0,-0.2711472501080815,1
locomo_7,locomo_7_qa76,2,1,0.0,0.0,-13.0,-0.5726321865886129,0
locomo_7,locomo_7_qa77,1,2,0.0,0.0,-10.0,-0.5369983162136832,0
locomo_7,locomo_7_qa78,2,2,0.0,0.0,-15.0,-0.7606048417434356,0
locomo_7,locomo_7_qa79,1,2,0.0,0.0,-16.0,-0.4270241072035229,0
locomo_7,locomo_7_qa80,1,3,0.0,0.0,-6.0,-0.45266991848047866,0
locomo_7,locomo_7_qa81,2,1,0.0,0.0,-14.0,-0.916485249098928,0
locomo_7,locomo_7_qa82,1,5,0.0,0.20000000000000004,-7.0,-0.01412612282771819,0
locomo_7,locomo_7_qa83,1,2,0.0,0.0,-2.0,-0.40938332515784537,0
locomo_7,locomo_7_qa84,1,5,0.06,0.0,-5.0,-0.11068461894219966,1
locomo_7,locomo_7_qa85,1,3,0.0,0.0,-5.0,-0.3693133847417688,0
locomo_7,locomo_7_qa86,1,5,0.20000000000000004,0.0,-7.0,-0.6210717843815611,1
locomo_7,locomo_7_qa87,1,2,0.0,0.0,-10.0,-0.7027020127552025,0
locomo_7,locomo_7_qa88,1,5,0.0,0.0,-14.0,-0.32550552097306396,0
locomo_7,locomo_7_qa89,4,2,1.0,0.0,2.0,-0.5725587728824165,1
locomo_7,locomo_7_qa90,4,2,0.0,0.0,-21.0,-0.5667565584452665,0
locomo_7,locomo_7_qa91,4,2,0.0,0.0,-9.0,-0.3075357609652414,0
locomo_7,locomo_7_qa92,4,2,0.0,0.0,-10.0,-0.14618138893639282,0
locomo_7,locomo_7_qa93,4,2,0.0,0.0,-12.0,-0.41675591635723613,0
locomo_7,locomo_7_qa94,4,2,0.0,0.0,-17.0,-0.42898635854880807,0
locomo_7,locomo_7_qa95,4,2,1.0,0.5,3.0,0.06604066575259615,1
locomo_7,locomo_7_qa96,4,4,0.25,0.25,-7.0,-0.08392632537063316,0
locomo_7,locomo_7_qa97,4,3,0.33333333333333326,0.0,2.0,-0.18692517075740955,1
locomo_7,locomo_7_qa98,4,1,0.0,0.0,-10.0,-0.5421759815109959,0
locomo_7,locomo_7_qa99,4,2,0.5,0.0,2.0,-0.14288690586928998,1
locomo_7,locomo_7_qa100,4,1,0.0,0.0,-9.0,-0.5272769753282169,0
locomo_7,locomo_7_qa101,4,1,0.0,0.0,-18.0,-0.6715581572786617,0
locomo_7,locomo_7_qa102,4,1,0.0,0.0,-10.0,-0.44262186598680464,0
locomo_7,locomo_7_qa103,4,1,0.0,0.0,-21.0,-0.6086970857176244,0
locomo_7,locomo_7_qa104,4,1,0.0,0.0,-12.0,-0.2879314702146456,0
locomo_7,locomo_7_qa105,4,2,0.0,0.0,-16.0,-0.6361465612902546,0
locomo_7,locomo_7_qa106,4,1,0.0,0.0,-15.0,-0.8148065131386892,0
locomo_7,locomo_7_qa107,4,1,0.0,0.0,-10.0,-0.2292222977052515,0
locomo_7,locomo_7_qa108,4,1,0.0,0.0,-27.0,-0.7332471660130414,0
locomo_7,locomo_7_qa109,4,1,0.0,0.0,-35.0,-0.7937588017879862,0
locomo_7,locomo_7_qa110,4,1,0.0,0.0,-14.0,-0.5578128993677514,0
locomo_7,locomo_7_qa111,4,1,0.0,0.0,-9.0,-0.248647200022952,0
locomo_7,locomo_7_qa112,4,1,0.0,1.0,-6.0,-0.2782837885007208,0
locomo_7,locomo_7_qa113,4,1,1.0,0.0,-1.0,-0.29965811084310096,1
locomo_7,locomo_7_qa114,4,1,0.0,0.0,-27.0,-0.953351253357249,0
locomo_7,locomo_7_qa115,4,1,1.0,1.0,3.0,0.06200974223743283,0
locomo_7,locomo_7_qa116,4,1,1.0,1.0,-1.0,-0.0756544566721219,0
locomo_7,locomo_7_qa117,4,1,0.0,0.0,-26.0,-0.6881508472304205,0
locomo_7,locomo_7_qa118,4,1,1.0,0.0,4.0,-0.27994427892069074,1
locomo_7,locomo_7_qa119,4,1,0.0,0.0,-6.0,-0.5957130490442887,0
locomo_7,locomo_7_qa120,4,1,0.0,0.0,-16.0,-0.3193780870353345,0
locomo_7,locomo_7_qa121,4,1,0.0,0.0,-21.0,-0.7527301400234977,0
locomo_7,locomo_7_qa122,4,1,1.0,0.0,3.0,-0.5832166700004174,1
locomo_7,locomo_7_qa123,4,1,0.0,0.0,-12.0,-0.38024934385840486,0
locomo_7,locomo_7_qa124,4,1,0.0,0.0,-24.0,-0.6210043795022032,0
locomo_7,locomo_7_qa125,4,1,0.0,0.0,-10.0,-0.14667284366458128,0
locomo_7,locomo_7_qa126,4,1,0.0,0.0,-5.0,-0.25982657396426406,0
locomo_7,locomo_7_qa127,4,1,1.0,0.0,2.0,-0.3234252857572808,1
locomo_7,locomo_7_qa128,4,1,1.0,1.0,3.0,-0.014607014896722559,0
locomo_7,locomo_7_qa129,4,1,0.0,0.0,-24.0,-0.78267170085072,0
locomo_7,locomo_7_qa130,4,1,0.0,0.0,-10.0,-0.13580606491347896,0
locomo_7,locomo_7_qa131,4,1,1.0,1.0,0.0,-0.008722439150783745,0
locomo_7,locomo_7_qa132,4,1,0.65,1.0,-5.0,-0.11026865720973378,0
locomo_7,locomo_7_qa133,4,1,0.0,0.0,-31.0,-0.7728595933612741,0
locomo_7,locomo_7_qa134,4,1,0.0,0.0,-13.0,-0.46747285816669737,0
locomo_7,locomo_7_qa135,4,1,0.0,0.0,-3.0,-0.07499471159804216,0
locomo_7,locomo_7_qa136,4,1,1.0,1.0,-3.0,-0.051839849589728204,0
locomo_7,locomo_7_qa137,4,1,0.0,0.0,-9.0,-0.4579899514618685,0
locomo_7,locomo_7_qa138,4,1,0.0,0.0,-9.0,-0.18502176042916452,0
locomo_7,locomo_7_qa139,4,1,0.0,0.0,-24.0,-0.8739172197363014,0
locomo_7,locomo_7_qa140,4,1,0.0,0.0,-17.0,-0.5184728245176223,0
locomo_7,locomo_7_qa141,4,1,0.0,0.0,-20.0,-0.6684063388558222,0
locomo_7,locomo_7_qa142,4,1,0.0,0.0,-4.0,-0.10346239950972691,0
locomo_7,locomo_7_qa143,4,1,0.0,0.0,-14.0,-0.29092152642690544,0
locomo_7,locomo_7_qa144,4,1,0.0,0.0,-15.0,-0.5592245031503636,0
locomo_7,locomo_7_qa145,4,1,0.0,0.0,-20.0,-0.2684511170339149,0
locomo_7,locomo_7_qa146,4,1,0.0,0.0,-14.0,-0.3365501056151461,0
locomo_7,locomo_7_qa147,4,1,1.0,0.0,4.0,-0.17529229609570846,1
locomo_7,locomo_7_qa148,4,1,0.75,0.0,-3.0,-0.2884939200761377,1
locomo_7,locomo_7_qa149,4,1,1.0,0.0,4.0,-0.2120535633052104,1
locomo_7,locomo_7_qa150,4,1,1.0,1.0,7.0,0.10177162208012802,0
locomo_7,locomo_7_qa151,4,1,1.0,1.0,3.0,-0.14198397372664207,0
locomo_7,locomo_7_qa152,4,1,0.0,0.0,-14.0,-0.17158151114425302,0
locomo_7,locomo_7_qa153,4,1,0.0,0.0,-10.0,-0.077240880111626,0
locomo_7,locomo_7_qa154,4,1,1.0,1.0,-2.0,0.04951960429470492,0
locomo_7,locomo_7_qa155,4,3,0.33333333333333326,0.33333333333333326,8.0,0.1272318992957655,0
locomo_7,locomo_7_qa156,4,1,0.0,0.0,-8.0,-0.5836418505030538,0
locomo_7,locomo_7_qa157,4,1,0.3,0.0,-14.0,-0.49100320982157014,1
locomo_7,locomo_7_qa158,4,1,0.0,0.0,-14.0,-0.556671808912321,0
locomo_7,locomo_7_qa159,4,1,1.0,0.0,-5.0,-0.34647750804249433,1
locomo_7,locomo_7_qa160,4,1,0.0,0.0,-12.0,-0.7069490949384989,0
locomo_7,locomo_7_qa161,4,1,1.0,0.0,1.0,-0.25247676796343654,1
locomo_7,locomo_7_qa162,4,1,1.0,1.0,-5.0,-0.19369098026190845,0
locomo_7,locomo_7_qa163,4,1,0.0,0.0,-9.0,-0.24877835512092183,0
locomo_7,locomo_7_qa164,4,1,1.0,1.0,-1.0,-0.1055299005079553,0
locomo_7,locomo_7_qa165,4,1,1.0,0.0,9.0,-0.15416400881246367,1
locomo_7,locomo_7_qa166,4,1,1.0,0.0,-2.0,-0.22925936606130143,1
locomo_7,locomo_7_qa167,4,1,1.0,1.0,4.0,0.33095851790185143,0
locomo_7,locomo_7_qa168,4,1,0.0,0.0,-20.0,-0.675686730915655,0
locomo_7,locomo_7_qa169,4,1,0.0,0.0,-9.0,-0.3707633434641097,0
locomo_7,locomo_7_qa170,4,1,0.0,0.0,-6.0,-0.2513419689000725,0
locomo_7,locomo_7_qa171,4,1,1.0,1.0,10.0,0.05149003371828442,0
locomo_7,locomo_7_qa172,4,1,0.0,0.0,-16.0,-0.5809554595247539,0
locomo_7,locomo_7_qa173,4,1,0.0,0.0,-14.0,-0.8174625988504043,0
locomo_7,locomo_7_qa174,4,2,0.0,0.0,-13.0,-0.7586682783080446,0
locomo_7,locomo_7_qa175,4,1,0.0,0.0,-13.0,-0.7155442568295066,0
locomo_7,locomo_7_qa176,4,1,0.0,0.0,-14.0,-0.5363364498139744,0
locomo_7,locomo_7_qa177,4,1,0.0,0.0,-18.0,-0.5850378140449491,0
locomo_7,locomo_7_qa178,4,1,0.0,0.0,-4.0,-0.605864582993539,0
locomo_7,locomo_7_qa179,4,1,0.0,0.0,-13.0,-0.656574718641351,0
locomo_7,locomo_7_qa180,4,1,0.0,0.0,-24.0,-0.7013904546204115,0
locomo_7,locomo_7_qa181,4,1,0.0,0.0,-13.0,-0.7103722023701584,0
locomo_7,locomo_7_qa182,4,1,0.0,0.0,-22.0,-0.5386862134519436,0
locomo_7,locomo_7_qa183,4,1,0.0,0.0,-26.0,-0.23240417184052953,0
locomo_7,locomo_7_qa184,4,1,0.0,0.0,-7.0,-0.39789383342112294,0
locomo_7,locomo_7_qa185,4,1,0.0,0.0,-14.0,-0.4605092192051806,0
locomo_7,locomo_7_qa186,4,1,0.0,0.0,-12.0,-0.5659578129698539,0
locomo_7,locomo_7_qa187,4,1,1.0,0.0,5.0,-0.40704888407327655,1
locomo_7,locomo_7_qa188,4,1,0.0,0.0,-23.0,-0.7307336314993848,0
locomo_7,locomo_7_qa189,4,1,0.0,0.0,-13.0,-0.5560054714382257,0
locomo_7,locomo_7_qa190,4,1,0.25,0.0,-2.0,-0.6338569586728635,1
locomo_8,locomo_8_qa0,1,5,0.20000000000000004,0.0,-1.0,-0.12177637200394104,1
locomo_8,locomo_8_qa1,1,5,0.0,0.0,-6.0,-0.07295700013165501,0
locomo_8,locomo_8_qa2,1,3,0.0,0.0,-13.0,-0.3742532038266506,0
locomo_8,locomo_8_qa3,1,2,0.675,0.5,-2.0,0.028107939658542413,1
locomo_8,locomo_8_qa4,2,2,0.0,0.0,-16.0,-0.4257322610423843,0
locomo_8,locomo_8_qa5,3,1,0.0,0.0,-13.0,-0.5776182651130647,0
locomo_8,locomo_8_qa6,1,2,0.0,0.0,-26.0,-0.8045097943624792,0
locomo_8,locomo_8_qa7,1,10,0.025,0.0,-4.0,-0.07924796697248371,1
locomo_8,locomo_8_qa8,1,4,0.25,0.25,9.0,0.16762345043170612,0
locomo_8,locomo_8_qa9,2,1,0.0,0.0,-13.0,-0.4051552272727077,0
locomo_8,locomo_8_qa10,3,4,0.0,0.25,-9.0,-0.1355865875504132,0
locomo_8,locomo_8_qa11,1,19,0.0,0.0,-9.0,-0.09944462501822032,0
locomo_8,locomo_8_qa12,2,1,0.0,0.0,-8.0,-0.3268917046090848,0
locomo_8,locomo_8_qa13,2,1,1.0,1.0,5.0,-0.04424470574968353,0
